 1463/2999     3.42G   0.01049   0.04596  0.001931   0.05838        42       640    0.9992    0.9973    0.9955    0.9648  0.006083    0.0236 0.0007697
 1464/2999     3.42G   0.01045   0.04439  0.001486   0.05632        43       640    0.9978    0.9985    0.9955     0.965   0.00607   0.02358 0.0007689
 1465/2999     3.42G   0.01084   0.04282  0.001538    0.0552        49       640    0.9979    0.9985    0.9955    0.9649  0.006096   0.02352 0.0007716
 1466/2999     3.42G   0.01033    0.0451   0.00172   0.05715        55       640     0.998    0.9985    0.9955    0.9637  0.006096   0.02343 0.0007739
 1467/2999     3.42G   0.01148   0.04711  0.001658   0.06025        60       640    0.9981    0.9985    0.9955    0.9641  0.006097   0.02344 0.0007752
 1468/2999     3.42G   0.01044   0.04195  0.001557   0.05394        65       640     0.998    0.9985    0.9955     0.961  0.006102   0.02346 0.0007765
 1469/2999     3.42G   0.01011   0.04227  0.001985   0.05436        37       640    0.9979    0.9985    0.9955    0.9603  0.006099   0.02345 0.0007758
 1470/2999     3.42G    0.0113   0.04303  0.001731   0.05606        31       640    0.9978    0.9985    0.9955    0.9608  0.006103   0.02346 0.0007727
 1471/2999     3.42G   0.01142   0.04821  0.002078   0.06171        76       640    0.9978    0.9985    0.9955    0.9607  0.006114   0.02351 0.0007713
 1472/2999     3.42G   0.01087   0.04491   0.00169   0.05747        37       640    0.9979    0.9985    0.9955    0.9598  0.006144   0.02355 0.0007679
 1473/2999     3.42G   0.01104   0.04568  0.002008   0.05872        43       640    0.9979    0.9985    0.9955    0.9605  0.006229   0.02367 0.0007633
 1474/2999     3.42G   0.01079   0.04503  0.001878    0.0577        40       640    0.9979    0.9986    0.9955    0.9604  0.006228   0.02362 0.0007595
 1475/2999     3.42G   0.01079   0.04336   0.00168   0.05582        48       640     0.998    0.9985    0.9955    0.9618  0.006186   0.02345 0.0007568
 1476/2999     3.42G    0.0104   0.04532  0.001416   0.05714        34       640    0.9981    0.9986    0.9955     0.961  0.006168   0.02332 0.0007564
 1477/2999     3.42G   0.01054   0.04979  0.001842   0.06218        64       640    0.9981    0.9986    0.9955    0.9617  0.006106   0.02316 0.0007574
 1478/2999     3.42G   0.01001   0.04424  0.001787   0.05604        57       640     0.998    0.9986    0.9955    0.9626  0.006113    0.0232 0.0007596
 1479/2999     3.42G   0.01044   0.04431  0.001567   0.05632        39       640    0.9979    0.9985    0.9955    0.9627  0.006112   0.02327 0.0007616
 1480/2999     3.42G    0.0113   0.04792  0.001508   0.06072        75       640    0.9979    0.9986    0.9955    0.9636  0.006132   0.02336 0.0007645
 1481/2999     3.42G    0.0109   0.04348   0.00199   0.05637        33       640    0.9979    0.9986    0.9955     0.963  0.006132   0.02341 0.0007668
 1482/2999     3.42G    0.0109   0.04528  0.001807   0.05798        47       640    0.9979    0.9986    0.9955    0.9598  0.006145   0.02351 0.0007663
 1483/2999     3.42G   0.01028   0.04531  0.001501   0.05709        41       640    0.9978    0.9985    0.9955    0.9578  0.006148   0.02357 0.0007647
 1484/2999     3.42G   0.01025   0.04644  0.001572   0.05827        91       640    0.9975    0.9986    0.9955    0.9586  0.006135   0.02357 0.0007597
 1485/2999     3.42G   0.01052   0.04361  0.001636   0.05577        39       640    0.9973    0.9986    0.9955    0.9574  0.006132   0.02354 0.0007511
 1486/2999     3.42G   0.01046   0.04815  0.001578   0.06019       106       640    0.9972    0.9986    0.9955    0.9573  0.006106   0.02351 0.0007428
 1487/2999     3.42G   0.01078   0.04717  0.001853    0.0598        59       640    0.9972    0.9985    0.9955    0.9588   0.00611   0.02349 0.0007357
 1488/2999     3.42G  0.009872   0.04534  0.001679   0.05689        72       640    0.9974    0.9985    0.9955    0.9578  0.006107    0.0234 0.0007289
 1489/2999     3.42G   0.01039   0.04248  0.002072   0.05493        28       640    0.9976    0.9985    0.9955    0.9595  0.006099   0.02322 0.0007217
 1490/2999     3.42G   0.01084     0.045  0.001685   0.05752        37       640    0.9976    0.9986    0.9955    0.9614  0.006087     0.023 0.0007183
 1491/2999     3.42G   0.01007   0.04034  0.001503   0.05191        36       640    0.9977    0.9985    0.9955     0.962  0.006069   0.02284 0.0007199
 1492/2999     3.42G   0.01056   0.04159  0.001651    0.0538        37       640    0.9977    0.9985    0.9955    0.9617  0.006064   0.02278 0.0007251
 1493/2999     3.42G   0.01046   0.04496  0.001591   0.05701        41       640    0.9975    0.9986    0.9955     0.962  0.006082   0.02283 0.0007313
 1494/2999     3.42G   0.01062   0.04301  0.001735   0.05537        61       640    0.9974    0.9985    0.9955    0.9624  0.006079   0.02285 0.0007411
 1495/2999     3.42G   0.01022   0.04075  0.001901   0.05287        32       640    0.9974    0.9985    0.9955    0.9614  0.006081   0.02292 0.0007514
 1496/2999     3.42G   0.01041   0.04169  0.001699    0.0538        26       640    0.9975    0.9986    0.9955    0.9612  0.006109   0.02307 0.0007606
 1497/2999     3.42G  0.009959   0.04017  0.001763   0.05189        30       640    0.9978    0.9986    0.9955    0.9606  0.006133   0.02316 0.0007683
 1498/2999     3.42G  0.009915   0.04115  0.001964   0.05303        47       640    0.9981    0.9986    0.9955     0.961  0.006109   0.02314 0.0007748
 1499/2999     3.42G   0.01023   0.04086  0.001653   0.05274        54       640    0.9984    0.9986    0.9955    0.9594  0.006114   0.02317 0.0007756
 1500/2999     3.42G  0.009751   0.04141  0.001773   0.05293        50       640    0.9985    0.9986    0.9955      0.96  0.006075   0.02309 0.0007719
 1501/2999     3.42G   0.01003   0.04413  0.001664   0.05583        56       640    0.9986    0.9986    0.9955    0.9594  0.006045   0.02291 0.0007658
 1502/2999     3.42G   0.01033   0.04618  0.001667   0.05818        67       640    0.9985    0.9985    0.9955    0.9596  0.006012   0.02271 0.0007629
 1503/2999     3.42G   0.01013   0.04461  0.001544   0.05629        72       640    0.9984    0.9986    0.9955    0.9609  0.005997   0.02259 0.0007626
 1504/2999     3.42G   0.00999     0.044  0.001564   0.05555        64       640    0.9983    0.9986    0.9955    0.9599     0.006   0.02264  0.000764
 1505/2999     3.42G   0.01023   0.04242  0.001605   0.05425        42       640    0.9981    0.9986    0.9955    0.9604  0.006006   0.02271 0.0007634
 1506/2999     3.42G   0.01049   0.04248  0.001589   0.05456        54       640    0.9978    0.9986    0.9955     0.961  0.005985   0.02274 0.0007633
 1507/2999     3.42G   0.01087   0.04502  0.001637   0.05752        52       640    0.9973    0.9985    0.9955    0.9617  0.005981   0.02278 0.0007648
 1508/2999     3.42G    0.0105   0.04436  0.001449   0.05631        46       640    0.9986    0.9971    0.9955     0.959  0.005996   0.02286 0.0007664
 1509/2999     3.42G   0.01003   0.04112  0.001977   0.05313        27       640    0.9985    0.9971    0.9955    0.9591  0.006002   0.02289 0.0007692
 1510/2999     3.42G   0.01008   0.04354  0.001578    0.0552        69       640    0.9982    0.9971    0.9955    0.9598  0.006001   0.02293 0.0007736
 1511/2999     3.42G   0.01002   0.04262  0.001613   0.05425        48       640    0.9991    0.9962    0.9955    0.9615  0.006007   0.02294  0.000778
 1512/2999     3.42G  0.009936   0.04598  0.001654   0.05757        39       640    0.9984    0.9971    0.9955    0.9626  0.005964   0.02286 0.0007832
 1513/2999     3.42G   0.01052   0.04654  0.001517   0.05858        40       640    0.9986    0.9971    0.9955     0.963  0.005919    0.0228 0.0007891
 1514/2999     3.42G   0.01022   0.04274  0.001848   0.05481        44       640    0.9988    0.9971    0.9955    0.9635  0.005926    0.0229 0.0007962
 1515/2999     3.42G   0.00975   0.04149   0.00157   0.05281        29       640    0.9989    0.9971    0.9955    0.9646  0.005967   0.02296 0.0008009
 1516/2999     3.42G   0.01099   0.04369  0.001623    0.0563        56       640     0.999    0.9971    0.9955    0.9636  0.006004   0.02305 0.0008019
 1517/2999     3.42G   0.01034   0.04172  0.001567   0.05363        23       640     0.999    0.9971    0.9955    0.9617  0.006015   0.02311 0.0007985
 1518/2999     3.42G   0.01035   0.04376  0.002018   0.05612        27       640    0.9989    0.9971    0.9955    0.9598   0.00601   0.02325 0.0007909
 1519/2999     3.42G   0.01076   0.04236  0.001752   0.05487        27       640    0.9989    0.9971    0.9955    0.9611   0.00603   0.02342 0.0007801
 1520/2999     3.42G   0.01023   0.04553  0.001683   0.05744        86       640    0.9988    0.9971    0.9955    0.9626  0.006059   0.02355 0.0007701
 1521/2999     3.42G   0.01066   0.04573  0.001489   0.05788        39       640    0.9988    0.9971    0.9955     0.963  0.006066   0.02356 0.0007613
 1522/2999     3.42G   0.01082   0.04594  0.002003   0.05877        30       640    0.9988    0.9971    0.9955    0.9628  0.006072    0.0235 0.0007567
 1523/2999     3.42G    0.0101   0.04531  0.001452   0.05686        64       640    0.9988    0.9971    0.9955    0.9618  0.006071   0.02345  0.000757
 1524/2999     3.42G  0.009729   0.04217  0.001608   0.05351        79       640    0.9973    0.9985    0.9955    0.9635  0.006023   0.02339 0.0007618
 1525/2999     3.42G  0.009699   0.04388  0.001542   0.05512        53       640    0.9975    0.9985    0.9955    0.9638  0.006002   0.02333 0.0007688
 1526/2999     3.42G   0.01025   0.04233   0.00198   0.05457        45       640    0.9979    0.9985    0.9955    0.9631  0.006018   0.02329 0.0007773
 1527/2999     3.42G   0.01028   0.04094  0.002036   0.05325        48       640     0.998    0.9985    0.9955    0.9639   0.00599   0.02314 0.0007884
 1528/2999     3.42G  0.009957   0.04451  0.001792   0.05625        43       640     0.998    0.9985    0.9955    0.9623  0.005963   0.02306 0.0007974
 1529/2999     3.42G   0.00986   0.04249  0.001588   0.05394        41       640     0.998    0.9985    0.9955    0.9625  0.005957   0.02306 0.0008005
 1530/2999     3.42G  0.009754   0.04322  0.001645   0.05462        58       640    0.9979    0.9985    0.9955    0.9626  0.005967   0.02314    0.0008
 1531/2999     3.42G  0.009949   0.04182  0.001527    0.0533        46       640     0.998    0.9985    0.9955    0.9605  0.006003   0.02323 0.0007962
 1532/2999     3.42G   0.01018    0.0418  0.001737   0.05372        46       640     0.998    0.9986    0.9955    0.9622  0.005977   0.02321 0.0007887
 1533/2999     3.42G   0.01029   0.04414  0.001785   0.05621        57       640    0.9981    0.9986    0.9955     0.961  0.005953    0.0232 0.0007794
 1534/2999     3.42G   0.01096   0.04306  0.001735   0.05575        41       640     0.998    0.9986    0.9955    0.9622  0.005945   0.02319 0.0007691
 1535/2999     3.42G   0.01078   0.04267  0.001543   0.05499        47       640    0.9979    0.9986    0.9955    0.9635  0.005966   0.02325 0.0007606
 1536/2999     3.42G    0.0112   0.04505  0.001978   0.05823        57       640    0.9979    0.9985    0.9955    0.9602  0.005987   0.02335 0.0007535
 1537/2999     3.42G   0.01094   0.04501   0.00179   0.05774        28       640    0.9978    0.9985    0.9955    0.9596  0.006002   0.02336 0.0007488
 1538/2999     3.42G   0.01114   0.04426  0.001647   0.05705        50       640    0.9977    0.9986    0.9955    0.9601  0.006046   0.02337 0.0007459
 1539/2999     3.42G   0.01111   0.04272  0.001709   0.05554        39       640    0.9978    0.9985    0.9955    0.9598  0.006046   0.02332 0.0007437
 1540/2999     3.42G  0.009703   0.04132  0.001422   0.05245        38       640     0.998    0.9985    0.9955      0.96  0.006082   0.02334 0.0007417
 1541/2999     3.42G   0.01031   0.04463  0.001592   0.05653        82       640    0.9981    0.9985    0.9955    0.9599  0.006084   0.02329 0.0007403
 1542/2999     3.42G   0.01074     0.046  0.001605   0.05834        44       640    0.9981    0.9986    0.9955    0.9602  0.006096   0.02323 0.0007407
 1543/2999     3.42G   0.01025   0.04372  0.001918   0.05589        42       640     0.998    0.9985    0.9955    0.9593  0.006084   0.02313 0.0007441
 1544/2999     3.42G   0.01008   0.04539  0.001585   0.05706        65       640    0.9979    0.9986    0.9955    0.9602  0.006055     0.023 0.0007492
 1545/2999     3.42G   0.01031   0.04555  0.001603   0.05747        62       640    0.9979    0.9986    0.9955    0.9616  0.006027   0.02289 0.0007533
 1546/2999     3.42G   0.01022   0.04379  0.001667   0.05568        70       640     0.998    0.9985    0.9955    0.9626  0.006033   0.02286 0.0007574
 1547/2999     3.42G   0.01044   0.04384  0.001904   0.05618        55       640     0.998    0.9986    0.9955    0.9642  0.005967   0.02281 0.0007642
 1548/2999     3.42G  0.009316   0.04144  0.001691   0.05244        91       640    0.9981    0.9985    0.9955    0.9648  0.005935   0.02282 0.0007718
 1549/2999     3.42G  0.009508   0.04271  0.001769   0.05399        49       640    0.9982    0.9985    0.9955    0.9649  0.005888   0.02279 0.0007754
 1550/2999     3.42G  0.009771    0.0428  0.001549   0.05412        79       640    0.9983    0.9986    0.9955    0.9654  0.005863   0.02275  0.000772
 1551/2999     3.42G   0.01017   0.04198  0.001675   0.05382        53       640    0.9983    0.9986    0.9955     0.964  0.005875   0.02272 0.0007649
 1552/2999     3.42G   0.01077   0.04454  0.001526   0.05684        53       640    0.9984    0.9986    0.9955     0.965  0.005878   0.02269  0.000758
 1553/2999     3.42G      0.01   0.04041  0.001599     0.052        36       640    0.9984    0.9986    0.9955    0.9648  0.005874   0.02265 0.0007525
 1554/2999     3.42G  0.009915   0.04045  0.001719   0.05208        27       640    0.9984    0.9985    0.9955    0.9665  0.005876   0.02261 0.0007469
 1555/2999     3.42G  0.009694    0.0421  0.001468   0.05326        85       640    0.9983    0.9985    0.9955    0.9682  0.005898   0.02263   0.00074
 1556/2999     3.42G  0.009691    0.0399  0.001442   0.05104        35       640    0.9982    0.9986    0.9955    0.9675  0.005913   0.02263 0.0007323
 1557/2999     3.42G   0.01022   0.04183  0.001566   0.05362        31       640    0.9981    0.9985    0.9955    0.9665  0.005906   0.02261 0.0007262
 1558/2999     3.42G  0.009391   0.04105  0.001452    0.0519        58       640    0.9981    0.9985    0.9955    0.9677  0.005905   0.02262 0.0007218
 1559/2999     3.42G   0.01005   0.04592  0.001714   0.05768        56       640    0.9981    0.9986    0.9955    0.9669  0.005906   0.02263  0.000721
 1560/2999     3.42G   0.01076   0.04711  0.001792   0.05966       108       640    0.9981    0.9985    0.9955    0.9661  0.005899   0.02259 0.0007233
 1561/2999     3.42G   0.01043   0.04276  0.001691   0.05488        59       640     0.998    0.9986    0.9955    0.9665  0.005934   0.02261  0.000729
 1562/2999     3.42G   0.01005   0.04195  0.001578   0.05358        28       640    0.9979    0.9986    0.9955    0.9672  0.005944   0.02266 0.0007349
 1563/2999     3.42G   0.01074   0.04209  0.001854   0.05468        39       640    0.9977    0.9986    0.9955    0.9675   0.00593    0.0227  0.000741
 1564/2999     3.42G   0.01017   0.04445  0.001569   0.05619        67       640    0.9975    0.9985    0.9955    0.9652  0.005986   0.02287 0.0007456
 1565/2999     3.42G   0.01047   0.04227  0.001491   0.05423        70       640    0.9975    0.9985    0.9955     0.964  0.005993   0.02288 0.0007465
 1566/2999     3.42G  0.009957    0.0441  0.001744    0.0558        76       640    0.9976    0.9985    0.9955    0.9628  0.006004   0.02291 0.0007457
 1567/2999     3.42G  0.009978   0.04352  0.001448   0.05495        55       640    0.9992    0.9971    0.9955    0.9622  0.006026   0.02293 0.0007414
 1568/2999     3.42G  0.009992   0.04559  0.001481   0.05706        96       640    0.9993    0.9972    0.9955    0.9636  0.006054   0.02294 0.0007351
 1569/2999     3.42G  0.009775   0.04433  0.001598    0.0557       103       640    0.9994    0.9972    0.9955    0.9634   0.00606   0.02294 0.0007285
 1570/2999     3.42G  0.009947   0.04528  0.001602   0.05683        78       640    0.9995    0.9972    0.9955    0.9624  0.006022   0.02292  0.000723
 1571/2999     3.42G  0.009986   0.04341  0.001714   0.05511        49       640    0.9995    0.9972    0.9955    0.9639  0.005958   0.02283 0.0007199
 1572/2999     3.42G   0.01025   0.04057  0.001737   0.05256        31       640    0.9995    0.9971    0.9955    0.9636  0.005959   0.02276 0.0007183
 1573/2999     3.42G  0.009656   0.04135  0.001646   0.05265        65       640    0.9994    0.9971    0.9955    0.9637  0.005939   0.02264 0.0007171
 1574/2999     3.42G  0.009305   0.04206  0.001712   0.05308        54       640    0.9994    0.9971    0.9955    0.9652  0.005904   0.02251 0.0007172
 1575/2999     3.42G   0.01059   0.04561  0.001761   0.05797        54       640    0.9994    0.9971    0.9955    0.9668  0.005861   0.02242 0.0007172
 1576/2999     3.42G   0.01093   0.04438  0.001667   0.05697        92       640    0.9994    0.9971    0.9955    0.9675  0.005845   0.02243 0.0007208
 1577/2999     3.42G   0.01038   0.04447  0.001468   0.05631        68       640    0.9995    0.9971    0.9955    0.9669  0.005819   0.02242 0.0007269
 1578/2999     3.42G   0.01139   0.04657  0.001443    0.0594        81       640    0.9995    0.9971    0.9955    0.9666  0.005814   0.02245 0.0007323
 1579/2999     3.42G   0.01087   0.04242  0.002078   0.05537        37       640    0.9995    0.9971    0.9955    0.9653  0.005826   0.02252  0.000738
 1580/2999     3.42G   0.01111   0.04552   0.00149   0.05812        39       640    0.9995    0.9971    0.9955    0.9683  0.005854   0.02266 0.0007428
 1581/2999     3.42G    0.0111   0.04441  0.001924   0.05744        35       640    0.9994    0.9971    0.9955    0.9665  0.005866   0.02277  0.000744
 1582/2999     3.42G   0.01004   0.04157  0.001404   0.05301        43       640     0.998    0.9985    0.9955    0.9678  0.005877   0.02284 0.0007406
 1583/2999     3.42G  0.009747   0.04089  0.001376   0.05202        42       640    0.9982    0.9985    0.9955    0.9671  0.005882   0.02286 0.0007331
 1584/2999     3.42G   0.01043   0.04298  0.001537   0.05495        52       640    0.9984    0.9986    0.9955    0.9671  0.005852   0.02271 0.0007239
 1585/2999     3.42G   0.00945   0.04261   0.00149   0.05355        78       640    0.9985    0.9985    0.9955     0.967  0.005835   0.02263  0.000716
 1586/2999     3.42G   0.01006   0.04404  0.001516   0.05561        68       640    0.9985    0.9986    0.9955    0.9675  0.005828   0.02252 0.0007119
 1587/2999     3.42G  0.009952   0.04284  0.001515   0.05431        27       640    0.9986    0.9986    0.9955    0.9685   0.00585   0.02253 0.0007116
 1588/2999     3.42G  0.009844   0.04234  0.001518   0.05371        34       640    0.9986    0.9986    0.9955    0.9688  0.005863   0.02264 0.0007144
 1589/2999     3.42G   0.01012   0.04229  0.001603   0.05401        72       640    0.9986    0.9986    0.9955    0.9669  0.005874   0.02275 0.0007205
 1590/2999     3.42G  0.009981   0.04451  0.001814    0.0563        78       640    0.9986    0.9985    0.9955    0.9657  0.005881   0.02276 0.0007286
 1591/2999     3.42G   0.01025    0.0443  0.001685   0.05624        39       640    0.9987    0.9986    0.9955    0.9667  0.005869   0.02271 0.0007356
 1592/2999     3.42G  0.009849   0.04281  0.001874   0.05454        63       640    0.9987    0.9986    0.9955    0.9659  0.005881   0.02276 0.0007381
 1593/2999     3.42G  0.009908   0.04252  0.001589   0.05402        49       640    0.9988    0.9985    0.9955    0.9666  0.005895   0.02283 0.0007368
 1594/2999     3.42G  0.009893   0.04445  0.001553    0.0559        62       640    0.9987    0.9986    0.9955    0.9661  0.005901    0.0228 0.0007322
 1595/2999     3.42G   0.00956   0.04053  0.001674   0.05177        42       640    0.9987    0.9985    0.9955    0.9665  0.005934   0.02289 0.0007258
 1596/2999     3.42G   0.01007   0.04329  0.001577   0.05493        45       640    0.9987    0.9986    0.9955    0.9641  0.005955   0.02292 0.0007168
 1597/2999     3.42G   0.01008   0.04475  0.001565    0.0564        90       640    0.9986    0.9986    0.9955    0.9644  0.005947   0.02287 0.0007082
 1598/2999     3.42G  0.009878   0.04316  0.001502   0.05454        49       640    0.9985    0.9986    0.9955    0.9638  0.005927   0.02269 0.0007017
 1599/2999     3.42G  0.009823   0.04544  0.001854   0.05712        61       640    0.9984    0.9986    0.9955    0.9635  0.005902   0.02247 0.0006984
 1600/2999     3.42G  0.009618   0.04082   0.00141   0.05184        52       640    0.9983    0.9985    0.9955    0.9643  0.005907   0.02232  0.000697
 1601/2999     3.42G  0.009184   0.04039  0.001622    0.0512        38       640    0.9982    0.9985    0.9955    0.9625  0.005913    0.0222 0.0006949
 1602/2999     3.42G  0.009867   0.04296  0.001461   0.05429        42       640    0.9981    0.9986    0.9955     0.965  0.005911   0.02213 0.0006906
 1603/2999     3.42G  0.009702   0.04049  0.001694   0.05189        63       640    0.9981    0.9985    0.9955    0.9638  0.005879   0.02205 0.0006862
 1604/2999     3.42G  0.009593   0.04091  0.001421   0.05192        40       640    0.9996    0.9971    0.9955    0.9651  0.005855   0.02205 0.0006815
 1605/2999     3.42G  0.009924   0.04211  0.001403   0.05344        52       640    0.9996    0.9971    0.9955     0.967   0.00584   0.02207 0.0006786
 1606/2999     3.42G  0.009855   0.04378  0.001432   0.05507        59       640    0.9996    0.9971    0.9955    0.9679  0.005841   0.02206 0.0006783
 1607/2999     3.42G   0.01008   0.04257  0.001816   0.05447        59       640    0.9996    0.9971    0.9955    0.9658   0.00581   0.02199 0.0006792
 1608/2999     3.42G  0.009424   0.04076  0.001939   0.05212        46       640    0.9996    0.9971    0.9955     0.965  0.005792   0.02197 0.0006831
 1609/2999     3.42G  0.009951   0.04293  0.001636   0.05452        53       640    0.9968         1    0.9955    0.9658  0.005796   0.02206 0.0006887
 1610/2999     3.42G   0.01033   0.04356  0.001719   0.05561        47       640    0.9996    0.9971    0.9955    0.9676  0.005796   0.02218  0.000697
 1611/2999     3.42G  0.009674    0.0408  0.001504   0.05198        26       640    0.9996    0.9971    0.9955    0.9681  0.005788   0.02224 0.0007064
 1612/2999     3.42G  0.009616   0.03892  0.001583   0.05012        33       640    0.9997    0.9971    0.9955    0.9678  0.005802   0.02228 0.0007145
 1613/2999     3.42G    0.0103    0.0412  0.001615   0.05312        56       640    0.9996    0.9971    0.9955    0.9665  0.005822   0.02239 0.0007192
 1614/2999     3.42G      0.01   0.04297  0.001825   0.05479        27       640    0.9996    0.9971    0.9955     0.968  0.005832   0.02247 0.0007207
 1615/2999     3.42G   0.00928   0.04233  0.001507   0.05312        46       640    0.9982    0.9985    0.9955    0.9672  0.005854   0.02258 0.0007201
 1616/2999     3.42G  0.009298   0.04309  0.001476   0.05386        90       640    0.9983    0.9986    0.9955    0.9664  0.005867   0.02262 0.0007164
 1617/2999     3.42G  0.009567   0.04205  0.001863   0.05348        60       640    0.9983    0.9985    0.9955     0.966  0.005896   0.02273 0.0007126
 1618/2999     3.42G  0.009914   0.04406  0.001262   0.05523        48       640    0.9982    0.9985    0.9955    0.9661  0.005913   0.02281 0.0007112
 1619/2999     3.42G   0.01065    0.0413   0.00149   0.05345        34       640     0.998    0.9985    0.9955    0.9659  0.005917   0.02279 0.0007133
 1620/2999     3.42G  0.009868   0.04136  0.001432   0.05266        47       640     0.998    0.9985    0.9955    0.9637  0.005916   0.02278 0.0007185
 1621/2999     3.42G   0.01044   0.04159  0.002248   0.05428        28       640    0.9994    0.9971    0.9955    0.9627   0.00592   0.02266 0.0007224
 1622/2999     3.42G   0.01007   0.04276  0.001664   0.05449        56       640    0.9994    0.9971    0.9955    0.9625  0.005932   0.02264 0.0007235
 1623/2999     3.42G   0.01073   0.04225  0.001569   0.05455        47       640    0.9979    0.9985    0.9955    0.9642  0.005941   0.02266  0.000723
 1624/2999     3.42G  0.009896   0.04499  0.001567   0.05646        59       640    0.9978    0.9985    0.9955    0.9642  0.005992   0.02272 0.0007236
 1625/2999     3.42G  0.009718   0.04125  0.001538    0.0525        47       640    0.9978    0.9985    0.9955    0.9642  0.005973   0.02268   0.00072
 1626/2999     3.42G   0.01007   0.04026  0.002013   0.05234        34       640    0.9978    0.9985    0.9955    0.9655  0.005985   0.02273 0.0007167
 1627/2999     3.42G  0.009652   0.04091   0.00177   0.05233        36       640    0.9977    0.9985    0.9955    0.9654  0.005974   0.02277 0.0007142
 1628/2999     3.42G   0.01045   0.04642  0.001576   0.05845        94       640    0.9991    0.9971    0.9955    0.9654  0.005938   0.02279 0.0007145
 1629/2999     3.42G  0.009792   0.04581  0.001504   0.05711        72       640    0.9992    0.9971    0.9955    0.9638  0.005923   0.02279 0.0007186
 1630/2999     3.42G  0.009904   0.04198  0.001833   0.05372        26       640    0.9993    0.9971    0.9955    0.9654  0.005879   0.02273 0.0007243
 1631/2999     3.42G  0.009407   0.04305  0.001678   0.05413        50       640    0.9994    0.9971    0.9955    0.9668  0.005881   0.02275 0.0007299
 1632/2999     3.42G  0.009715   0.04134  0.001552    0.0526        50       640    0.9994    0.9971    0.9955    0.9653  0.005878   0.02269 0.0007303
 1633/2999     3.42G  0.009595   0.04286  0.001351    0.0538        82       640    0.9994    0.9971    0.9955     0.966   0.00587   0.02269 0.0007282
 1634/2999     3.42G   0.01003   0.04353   0.00148   0.05504        41       640    0.9993    0.9971    0.9955    0.9673  0.005873   0.02274  0.000724
 1635/2999     3.42G  0.009242   0.04122  0.001564   0.05203        85       640    0.9991    0.9971    0.9955    0.9676  0.005846   0.02264 0.0007186
 1636/2999     3.42G   0.01006   0.04195  0.001874   0.05389        31       640     0.999    0.9971    0.9955    0.9675    0.0058   0.02247 0.0007122
 1637/2999     3.42G   0.01033   0.04266  0.001927   0.05492        50       640     0.999    0.9971    0.9955    0.9669  0.005771   0.02231 0.0007069
 1638/2999     3.42G   0.00942   0.04319  0.001395     0.054        71       640    0.9991    0.9971    0.9955    0.9681  0.005756   0.02218 0.0007006
 1639/2999     3.42G  0.009384   0.04241  0.001535   0.05333        57       640    0.9992    0.9971    0.9955    0.9662  0.005734   0.02211  0.000693
 1640/2999     3.42G  0.009724   0.04171  0.001382   0.05282        70       640    0.9993    0.9971    0.9955    0.9663  0.005735   0.02214 0.0006873
 1641/2999     3.42G  0.009258   0.03966  0.001401   0.05032        51       640    0.9993    0.9971    0.9955    0.9654  0.005725   0.02217  0.000684
 1642/2999     3.42G  0.009358   0.04115  0.001258   0.05176        63       640    0.9993    0.9971    0.9955    0.9665  0.005732   0.02219 0.0006811
 1643/2999     3.42G  0.009947   0.04089   0.00261   0.05345        37       640    0.9993    0.9971    0.9955    0.9673   0.00574   0.02222 0.0006798
 1644/2999     3.42G  0.009334   0.04221  0.001307   0.05285        32       640    0.9992    0.9971    0.9955    0.9657  0.005744   0.02226 0.0006822
 1645/2999     3.42G  0.009159   0.04109   0.00165   0.05189        47       640    0.9992    0.9971    0.9955    0.9653   0.00576   0.02235  0.000687
 1646/2999     3.42G  0.009327   0.04458  0.001444   0.05535        77       640    0.9978    0.9985    0.9955    0.9657  0.005775   0.02241 0.0006923
 1647/2999     3.42G  0.009257   0.04246  0.001356   0.05307        74       640    0.9979    0.9986    0.9955    0.9641   0.00576   0.02238 0.0006982
 1648/2999     3.42G  0.009668    0.0416  0.001564   0.05283        68       640     0.998    0.9985    0.9955    0.9663  0.005755   0.02228 0.0007042
 1649/2999     3.42G  0.009554    0.0409  0.001926   0.05238        35       640     0.998    0.9986    0.9955    0.9673  0.005747   0.02222 0.0007102
 1650/2999     3.42G  0.009518   0.04304  0.001609   0.05416        40       640     0.998    0.9985    0.9955    0.9664  0.005761   0.02224 0.0007155
 1651/2999     3.42G  0.009924   0.04455  0.001481   0.05595        48       640     0.998    0.9985    0.9955    0.9676  0.005777   0.02233 0.0007194
 1652/2999     3.42G   0.01017   0.04398  0.001723   0.05588        55       640    0.9979    0.9985    0.9955    0.9667  0.005791   0.02235 0.0007205
 1653/2999     3.42G   0.01043   0.04169  0.001493   0.05361        22       640    0.9978    0.9986    0.9955    0.9681  0.005827   0.02235 0.0007183
 1654/2999     3.42G   0.01052   0.04455  0.001681   0.05675        76       640    0.9978    0.9986    0.9955    0.9686  0.005804   0.02232 0.0007136
 1655/2999     3.42G   0.00984   0.04221  0.001739   0.05379        38       640    0.9978    0.9986    0.9955    0.9685  0.005821    0.0223 0.0007081
 1656/2999     3.42G   0.01056    0.0437  0.001544    0.0558        58       640     0.998    0.9985    0.9955     0.969  0.005821   0.02227  0.000701
 1657/2999     3.42G  0.009935   0.04132  0.001475   0.05273        39       640    0.9981    0.9985    0.9955    0.9695  0.005843   0.02231 0.0006967
